regulatoryGene	targetGene	weight
AT4G29190	AT3G25010	0.0161212483332635
AT4G18390	AT4G00150	0.0161212217351153
AT1G13300	AT1G03170	0.0161210605389234
AT2G28550	AT2G22590	0.0161205858275546
AT5G03720	AT5G56030	0.0161204358987733
AT1G17460	AT2G28650	0.0161203327426119
AT5G13180	AT3G52710	0.0161201931664346
AT2G38340	AT2G45750	0.0161201447925025
AT5G41570	AT2G34000	0.0161200069461552
AT5G57150	AT1G21740	0.0161197660121252
AT5G64530	AT2G19900	0.0161196393132362
AT3G47600	AT1G34060	0.0161192518692925
AT1G76890	AT4G23190	0.0161184897074237
AT3G58120	AT4G11550	0.0161168213348249
AT4G32800	AT4G31330	0.0161157162824956
AT4G01550	AT1G64200	0.0161154978447988
AT5G59340	AT1G66930	0.0161148844725218
AT4G18880	AT1G61340	0.0161141092280425
AT5G39860	AT1G21460	0.0161136378541389
AT3G50260	AT3G23240	0.0161122299257683
AT5G05410	AT2G24680	0.0161121135209194
AT3G11020	AT1G68360	0.0161119633472981
AT3G15500	AT4G27580	0.0161112529804436
AT5G03740	AT2G40370	0.0161107969661262
AT3G16280	AT4G34550	0.0161107771829294
AT5G18300	AT5G67310	0.016110681476289
AT5G51190	ATMG00660	0.0161104618651842
AT5G59570	AT4G11170	0.0161096365825993
AT3G28857	AT4G12730	0.0161096050312396
AT2G42300	AT1G49490	0.0161095616669583
AT1G78600	AT5G02490	0.0161088063021389
AT5G37260	AT4G12050	0.0161086185510588
AT4G28140	AT5G22940	0.0161082086476565
AT2G42200	AT1G21010	0.0161075991361283
AT3G01140	AT4G03940	0.0161075268744428
AT3G51910	AT1G27080	0.0161073094259559
AT5G05410	AT4G03270	0.0161064745283118
AT5G03740	AT5G57910	0.0161064057313562
AT5G24590	AT2G36220	0.0161064014108659
AT5G48250	AT1G52430	0.0161063066826445
AT1G50640	AT3G08490	0.0161057687162574
AT1G76890	AT2G42190	0.0161055938022712
AT1G14687	AT4G29880	0.0161055614957894
AT3G23230	AT3G50120	0.0161054267053414
AT5G67300	AT5G57560	0.0161051957275054
AT2G38250	AT3G61680	0.0161048840406343
AT4G17500	AT5G63450	0.0161046458481634
AT4G30080	AT2G01390	0.0161040297773908
AT1G68520	AT1G67900	0.0161038303920006
AT5G03740	AT1G12090	0.0161018392358073
AT5G25830	AT5G38895	0.0161017838396817
AT5G24590	AT2G29500	0.016101599060282
AT4G27410	AT2G45360	0.0161011723576631
AT1G68520	AT3G43800	0.0161011491792875
AT1G21340	AT1G17700	0.0161010069178101
AT1G27730	AT5G41750	0.0161006259047612
AT3G28857	AT1G06340	0.0161005082903184
AT1G20640	AT5G64170	0.016100419839244
AT2G02080	AT1G01390	0.0160995187732861
AT1G56170	AT5G54165	0.016098868580925
AT3G13850	AT1G31290	0.0160986681600113
AT5G04340	AT5G52760	0.0160984605248931
AT1G22190	AT1G34575	0.0160976563034982
AT1G14920	AT3G14370	0.0160970198205368
AT4G01550	AT3G56200	0.0160969132839358
AT5G67300	AT2G36220	0.0160964960391167
AT4G38340	AT4G03400	0.0160954849390402
AT4G38340	AT2G40113	0.0160947532320005
AT3G50260	AT5G22410	0.0160941065705454
AT4G00940	AT4G19120	0.0160935399322059
AT4G28140	AT4G27654	0.0160932925872218
AT5G03740	AT2G28000	0.0160931872020524
AT4G18390	ATMG01130	0.0160930474627555
AT3G63350	AT5G10390	0.0160928689662731
AT3G10500	AT5G59480	0.0160927989979598
AT1G17460	AT5G56050	0.0160927853080688
AT3G07340	AT1G28670	0.016091926764661
AT2G40140	AT1G63530	0.016091854385665
AT1G32870	AT5G66210	0.0160914259296232
AT4G36540	AT5G27460	0.0160911633264788
AT5G59820	AT4G02425	0.0160903280706471
AT1G56010	ATMG00130	0.0160901488627947
AT3G13850	AT4G14860	0.01608965533576
AT5G39760	AT5G60780	0.0160896184054463
AT3G54220	AT2G17230	0.0160893935875385
AT5G16600	AT5G49920	0.0160893406038427
AT2G45160	AT1G50740	0.0160892049495985
AT1G22985	AT4G34220	0.016088412977807
AT2G02080	AT5G24570	0.0160882678846294
AT5G03740	AT3G03130	0.0160878054108429
AT4G36060	AT4G34410	0.0160875033427102
AT4G00050	AT3G23730	0.01608744922884
AT1G17460	AT5G37400	0.0160870486463113
AT4G01550	AT4G18450	0.0160868660120971
AT1G49560	AT2G22330	0.0160854078404925
AT1G01250	AT4G04630	0.016084738208256
AT5G04410	AT5G67300	0.0160835637058445
AT3G62610	AT5G39080	0.0160826987514389
AT5G59820	AT5G58590	0.0160824116603897
AT2G18550	AT4G39675	0.0160819662897827
AT5G48250	AT3G27250	0.0160806899485265
AT4G11660	AT1G35660	0.0160803570005675
AT5G07580	AT3G20660	0.0160801253441742
AT5G07580	AT1G53590	0.016079942981567
AT2G40750	AT3G57950	0.0160792019683969
AT1G16640	AT2G22088	0.0160791322052417
AT2G30424	AT5G03090	0.0160791124850671
AT2G28200	AT1G77290	0.0160790015257253
AT4G01550	AT2G24680	0.0160787975789962
AT3G61630	AT5G58787	0.0160787539303039
AT1G78600	AT5G41761	0.0160783153933922
AT3G28910	AT2G35000	0.0160781025638595
AT3G15030	AT1G72660	0.0160780851932301
AT2G31070	ATMG00110	0.0160778188381919
AT2G20350	AT5G67080	0.0160772467793386
AT4G34410	AT4G04540	0.0160760926625913
AT2G45160	ATMG01090	0.016076077763952
AT3G62610	AT1G04220	0.0160747144580578
AT3G18550	AT3G57110	0.0160740279577227
AT2G02080	AT1G19510	0.0160738907702303
AT1G78600	AT5G66070	0.0160738604376838
AT4G34610	ATMG01280	0.0160737807723726
AT2G36080	AT1G17950	0.0160735935976847
AT2G20880	AT4G30500	0.0160733898489561
AT4G01460	AT3G13680	0.0160733259100542
AT5G04410	AT4G25810	0.0160727081621382
AT1G78600	AT1G30475	0.01607259327673
AT2G38340	AT3G04200	0.0160725761910949
AT4G28140	AT1G66020	0.0160725680619801
AT5G04410	AT5G12030	0.0160724399636091
AT5G03720	AT4G24190	0.0160714380896625
AT1G56010	AT3G52310	0.0160713654556626
AT4G28790	AT5G38820	0.0160709895054753
AT4G17230	AT3G47660	0.016070843582657
AT2G35700	AT3G43800	0.0160706982247941
AT3G46130	AT2G32610	0.0160704168554929
AT2G38340	ATMG00010	0.0160703885668835
AT5G03740	AT5G49910	0.0160699472871844
AT4G01550	AT4G21320	0.0160696193798437
AT1G30650	AT1G63380	0.016069120798193
AT2G02080	AT5G07110	0.0160690341691749
AT4G36990	AT5G59820	0.0160686328347209
AT2G36080	AT2G43020	0.0160685350561606
AT3G16280	AT4G17810	0.016067831866508
AT4G36990	AT4G27670	0.0160676279445145
AT2G40340	AT5G01060	0.0160671954174241
AT1G22190	AT1G69840	0.0160670356654252
AT2G24680	AT1G55300	0.0160669065599947
AT1G78080	AT3G27290	0.0160656894933916
AT1G33760	AT3G12580	0.0160654886103454
AT1G01720	ATMG00110	0.0160650744830482
AT3G15030	AT5G02020	0.0160648150881927
AT5G03720	AT2G29710	0.0160646578832958
AT5G67300	AT4G25200	0.0160646493860702
AT4G17500	AT1G29290	0.0160646176252353
AT2G42200	AT5G48250	0.0160645384023382
AT3G28857	AT1G65920	0.0160642114723112
AT1G69780	AT5G50460	0.0160641369128724
AT5G53660	AT2G24681	0.0160638911666927
AT1G78080	AT5G15350	0.0160636151175531
AT1G68520	AT2G19580	0.0160631619317026
AT4G17810	AT3G43800	0.0160631021547204
AT3G11020	ATMG00680	0.0160628454050712
AT1G14600	AT5G03670	0.0160628280164471
AT5G10280	AT1G12090	0.016061981353795
AT2G26150	AT4G01550	0.0160617950600873
AT1G16640	AT2G37460	0.0160612325716619
AT1G22190	AT4G39360	0.0160606086298606
AT5G46590	AT1G20350	0.0160596654411923
AT2G42300	AT4G05170	0.0160595582073035
AT1G78080	AT3G59670	0.0160594741696791
AT1G13600	AT1G70420	0.0160588801609538
AT1G03970	AT3G02990	0.0160585331616787
AT3G10470	AT2G46567	0.0160577184882149
AT2G40340	AT2G34980	0.0160576798634461
AT5G48250	AT5G64950	0.0160575548514755
AT1G66140	AT3G50290	0.0160572372187787
AT5G62020	AT4G05070	0.0160571516118388
AT3G16280	AT3G23880	0.0160567595515541
AT2G25900	AT4G22950	0.0160563011065068
AT2G28550	AT2G37460	0.0160552750792551
AT3G49950	AT2G18980	0.0160552497401998
AT1G01720	AT5G11680	0.0160550981811962
AT3G10500	AT5G18700	0.0160544945953957
AT4G00940	AT5G12020	0.0160538133824789
AT2G26150	AT5G44005	0.0160516516166331
AT3G54220	AT3G17400	0.016051442158949
AT4G36990	AT3G10020	0.0160512800203596
AT4G34680	AT3G53830	0.0160509162719275
AT1G51140	AT1G77680	0.0160508198863316
AT4G01550	AT3G09040	0.0160506630153725
AT3G16280	AT1G28670	0.0160503887583175
AT1G69780	AT2G24762	0.0160498577257807
AT2G24680	AT5G23480	0.0160495858948253
AT3G07340	AT4G39770	0.0160494241960214
AT2G22200	AT5G49330	0.0160485691075983
AT5G13080	AT1G24140	0.0160484363824563
AT2G24681	AT5G46417	0.0160472000608207
AT4G25470	AT1G30190	0.0160471966489075
AT3G10500	AT4G39700	0.0160471111506692
AT4G01460	AT3G55580	0.0160467392184504
AT3G46090	AT3G16040	0.0160460626556954
AT4G01460	AT5G16200	0.0160456985462027
AT1G78600	AT4G04020	0.0160455283183108
AT5G57150	AT5G22410	0.0160441091917898
AT3G16280	AT3G09590	0.0160439750108862
AT4G00940	AT4G21320	0.0160439320659534
AT1G03970	AT1G21695	0.0160436789650435
AT5G03740	AT1G70300	0.0160430640275895
AT3G09230	AT2G47360	0.016042954648284
AT3G10800	AT3G25970	0.0160424600544113
AT2G41940	AT4G24510	0.0160423999933725
AT1G16640	AT5G48250	0.0160420781152049
AT3G46090	AT2G36980	0.01604170222873
AT2G45160	AT4G01680	0.016041500251037
AT4G28140	AT5G65300	0.0160413041680329
AT1G71030	AT1G04220	0.016040582609812
AT4G00150	AT4G12720	0.0160400501202965
AT1G33760	AT4G14819	0.016039644740123
AT1G71030	AT2G20784	0.0160389754263256
AT1G33760	ATMG00130	0.016038971561497
AT3G61950	AT1G07160	0.0160388210801226
AT4G01550	AT2G36460	0.0160383335578544
AT5G55020	AT5G26260	0.0160381985318274
AT5G03740	AT1G52430	0.0160366684830691
AT1G12630	AT2G46940	0.0160366507658
AT2G38340	ATMG00050	0.0160359843553137
AT1G56170	AT4G23493	0.0160356880126513
AT5G48250	AT1G49790	0.0160354749563087
AT4G37780	AT4G29110	0.0160347075340056
AT1G35560	AT3G44716	0.016034498566663
AT3G51910	AT5G50940	0.0160344092319227
AT5G67300	AT1G24270	0.016034361921143
AT4G22950	AT1G05170	0.0160339033101278
AT3G09230	AT5G64490	0.0160336221553877
AT5G56860	AT1G65060	0.0160334377378372
AT1G03840	AT4G28790	0.0160332185520843
AT4G01680	AT1G29180	0.0160329199091212
AT4G36990	AT2G25090	0.0160328649501352
AT4G29190	AT3G07970	0.0160328320886714
AT2G24840	AT5G37670	0.0160326419723291
AT3G11020	AT5G50160	0.0160324464640941
AT5G62020	AT5G03435	0.0160318443195623
AT5G03720	AT2G28690	0.0160317854689273
AT2G25900	AT2G28120	0.0160312457304881
AT1G50640	AT2G32540	0.0160309836264042
AT5G24590	AT3G46230	0.0160303092286752
AT1G17460	AT4G01460	0.0160299444448718
AT5G16600	AT5G62020	0.0160297073700543
AT5G03740	AT4G39235	0.016029064997175
AT5G61590	AT5G19470	0.0160290641155248
AT3G58120	AT2G34060	0.0160288727719554
AT1G78600	AT5G62020	0.0160288623179818
AT2G28550	AT3G23730	0.0160286445317685
AT3G10800	AT5G47830	0.0160286116985079
AT4G18450	AT1G17950	0.0160285556386278
AT2G26150	AT1G26500	0.0160281708317128
AT3G54990	AT4G31330	0.0160281614013482
AT3G49930	AT4G14103	0.0160279416791435
AT3G07340	AT1G17460	0.016027823649116
AT2G40140	AT4G14860	0.0160276887042215
AT3G29035	AT4G38020	0.0160274651074643
AT1G27730	AT2G32210	0.0160273460066968
AT5G43650	AT1G76800	0.0160272525707287
AT2G44840	AT4G33930	0.0160268704315609
AT5G03680	AT4G13680	0.0160260104316488
AT4G01120	AT5G54960	0.0160256160894485
AT5G03150	AT3G06660	0.016025423865534
AT3G10500	AT3G52400	0.0160250864322111
AT1G01060	AT3G45950	0.0160246766303359
AT5G59340	AT2G28440	0.0160245625485124
AT1G66140	AT2G46790	0.0160243715121977
AT1G69780	AT5G03995	0.0160235026310828
AT2G47520	AT3G02840	0.0160234218368605
AT1G32870	AT1G17460	0.0160229199761599
AT2G46270	AT1G56690	0.0160227916640316
AT5G05410	AT5G12110	0.016022530033415
AT4G36540	AT3G03060	0.0160225038101313
AT2G38470	AT3G50930	0.0160222462526875
AT3G29035	AT5G59430	0.0160207083796453
AT2G25900	AT1G17460	0.016020575124014
AT3G62610	AT1G12090	0.0160197044662046
AT5G10280	AT1G22360	0.0160186839042287
AT2G40340	AT3G63060	0.0160184743867447
AT5G61420	AT2G01390	0.0160180389354869
AT5G51190	AT3G28210	0.0160176591571447
AT5G61590	AT5G39000	0.0160176070123769
AT1G71030	AT1G07090	0.0160175519330001
AT4G11660	AT1G14687	0.0160173038073798
AT3G15510	AT3G07970	0.0160168173264963
AT5G57150	AT5G18700	0.0160167675585929
AT1G56170	AT5G05410	0.0160156763915967
AT1G20640	AT2G32220	0.0160156677381315
AT2G42200	ATMG01410	0.0160155246697156
AT1G01060	AT5G64170	0.0160153650802679
AT3G63350	ATMG00110	0.016015356068877
AT1G14600	ATMG00680	0.0160150103548018
AT4G01720	AT3G47870	0.0160147300620103
AT5G59340	AT3G47870	0.0160145642999726
AT1G68520	AT1G24530	0.0160145174231138
AT4G27410	AT4G31380	0.0160141814081606
AT1G17460	AT5G26260	0.0160138431858668
AT1G56170	AT5G38895	0.0160137311820409
AT5G03720	AT5G57510	0.0160136144379572
AT4G36060	AT2G32030	0.0160129148566881
AT5G05090	AT1G49560	0.0160125790274783
AT3G25730	AT5G46830	0.0160123222397922
AT4G00940	AT5G12030	0.0160123150098097
AT4G28140	AT4G35320	0.0160122526216119
AT4G38340	AT1G12740	0.0160122382200473
AT1G63910	AT3G10000	0.0160119535548949
AT2G40340	AT2G24680	0.0160118206583459
AT3G10800	AT2G07779	0.0160108978273206
AT4G01550	AT2G26790	0.0160108593360408
AT3G10800	AT1G67920	0.0160107058642052
AT3G10800	AT5G44005	0.01601027504281
AT5G67180	AT4G10150	0.0160099722797483
AT2G40750	AT4G01930	0.0160097021642777
AT3G47620	AT2G44080	0.0160095392482537
AT4G28140	AT1G76890	0.0160094359948224
AT1G17460	AT3G61630	0.016009312255495
AT1G14920	AT3G49810	0.0160092961110589
AT3G49530	AT4G30430	0.0160092929009258
AT1G03840	AT5G37440	0.0160091817904005
AT5G66870	AT3G50170	0.0160089659362971
AT3G10800	AT5G58070	0.0160081510380133
AT5G43650	AT1G55430	0.0160070111396425
AT3G10500	AT4G24420	0.0160069062673172
AT2G02080	AT1G75390	0.0160063131523621
AT1G32870	AT5G44680	0.0160061346016797
AT2G42200	AT1G33760	0.0160057111196007
AT1G03840	AT1G31350	0.016005338458019
AT1G54160	AT3G10820	0.0160052965253047
AT5G01900	AT4G23140	0.01600512223823
AT3G11260	AT1G55610	0.0160045763981716
AT2G41835	AT1G02920	0.0160043020386786
AT4G00050	AT3G43800	0.0160041256628013
AT3G62610	AT4G26670	0.016003892189013
AT4G01120	AT5G41990	0.0160038203260703
AT3G44290	AT5G42965	0.0160034583572603
AT2G42200	ATMG00690	0.0160028590005367
AT1G13600	AT2G46790	0.0160021847068883
AT5G03740	AT5G42146	0.0160017675343096
AT5G62020	AT2G26150	0.0160013665928717
AT4G36540	AT1G80340	0.0160012697193289
AT1G56170	AT3G15770	0.016001161712603
AT5G05090	AT3G48920	0.0160007391106583
AT5G55020	AT5G39080	0.0160001148052935
AT3G13850	AT3G52130	0.0159996220843496
AT2G38470	ATMG01010	0.0159984971818343
AT1G01720	AT2G24681	0.0159980368417676
AT3G22100	AT5G67180	0.0159974888049135
AT4G00940	AT2G07667	0.0159973446996698
AT4G01460	AT2G43820	0.0159955988785351
AT3G11020	AT3G16510	0.0159955347093118
AT3G11020	AT4G11280	0.0159953936918426
AT1G32510	AT1G26360	0.015995259395482
AT4G17230	AT5G65300	0.015994605673335
AT1G66390	AT1G53633	0.015994444997226
AT1G03970	AT3G60250	0.0159941261101975
AT3G54990	AT2G43445	0.015994053416205
AT4G00940	AT1G77000	0.015993879973196
AT1G18330	AT5G25130	0.0159938591100558
AT5G61420	AT1G33350	0.0159938482599184
AT1G03970	AT3G57550	0.0159935334778117
AT2G35700	AT3G03060	0.0159932313423659
AT2G30424	AT4G13800	0.0159929832402184
AT3G46130	AT5G03960	0.0159929226171536
AT5G61590	AT1G24147	0.0159926576958516
AT4G36990	AT5G64401	0.015992481688686
AT1G32330	AT2G21200	0.0159921260236051
AT2G43500	AT5G57920	0.0159919722656112
AT5G03680	AT3G28910	0.0159916370192424
AT1G50640	AT3G06520	0.0159915814892745
AT5G59340	AT5G61590	0.0159914609565538
AT3G47620	AT1G65870	0.0159913607056142
AT2G26940	AT2G14290	0.0159910042873147
AT1G54160	AT2G21820	0.0159897494550015
AT4G13620	AT1G66020	0.0159897166322968
AT4G00940	AT5G02500	0.0159890860634439
AT2G40750	AT5G59670	0.0159885359658319
AT1G71030	AT5G63580	0.0159884300598272
AT3G46130	AT1G02820	0.015988429849505
AT5G62020	AT5G25140	0.0159884259476876
AT4G00150	AT3G27510	0.015987481903507
AT1G46768	AT5G43690	0.0159874583369151
AT5G03150	AT3G20820	0.0159874027571661
AT5G16600	AT1G19750	0.0159870316353066
AT1G42990	AT1G09080	0.015986835567889
AT5G05410	AT4G11660	0.0159868199859031
AT3G54990	AT2G18120	0.0159858639187675
AT3G46080	AT3G59670	0.0159857807172152
AT4G18390	AT1G76952	0.0159856451882197
AT1G79180	AT5G38240	0.0159844794297839
AT1G18330	AT2G41160	0.0159843109208985
AT3G54320	AT4G21920	0.0159838371162308
AT1G16640	AT2G07787	0.0159836785371924
AT1G24625	AT4G27830	0.015983438410706
AT5G04410	AT1G08460	0.0159833541236965
AT3G07340	AT1G11960	0.0159832197616483
AT1G32870	AT1G08570	0.015983012416535
AT1G17460	AT3G52400	0.015982935207325
AT2G25900	AT3G16520	0.0159828799842029
AT3G54220	AT5G46210	0.0159827690103497
AT2G42400	AT5G12280	0.0159825104035808
AT5G15830	AT5G08640	0.0159817633681919
AT5G61600	AT5G23380	0.0159812574991907
AT1G33760	AT3G05800	0.0159808139520097
AT2G38340	AT5G02430	0.0159807629222212
AT2G38250	AT2G18680	0.0159807408983669
AT5G24590	AT3G08720	0.0159807062109585
AT1G14687	AT2G40330	0.01598042335549
AT5G16600	AT5G06990	0.0159788917166729
AT2G24840	ATMG01280	0.0159787070935559
AT1G27730	AT4G29780	0.0159781285139057
AT5G10280	AT2G25900	0.0159779688197535
AT1G73410	AT1G53080	0.0159778449414605
AT5G48250	AT5G42470	0.0159778338215373
AT3G63350	AT4G37390	0.0159773396294777
AT2G40200	AT4G01630	0.0159771262854628
AT3G63350	AT5G51105	0.0159768830879079
AT4G34400	AT5G43240	0.0159768435708467
AT4G36990	AT4G21320	0.0159766196251874
AT3G63350	ATMG01280	0.0159765604825859
AT2G40340	AT2G07739	0.0159765284905241
AT3G46090	AT3G50800	0.0159754376084226
AT2G16720	AT3G51230	0.0159747011714242
AT5G04410	AT4G02980	0.015972993867802
AT4G34410	AT3G55950	0.0159728126657855
AT1G56170	AT2G25460	0.0159705048234562
AT2G42300	AT2G34340	0.0159699944554337
AT4G17230	AT3G25573	0.0159698714921412
AT1G71030	AT1G66390	0.015969707211783
AT1G49560	AT1G07280	0.0159696505891867
AT1G16640	AT1G03180	0.0159696440281058
AT1G56170	AT3G48240	0.0159669721390928
AT1G80730	AT4G08210	0.0159657588360512
AT3G58120	AT1G23760	0.0159648851834194
AT5G03740	AT3G27270	0.0159646935293219
AT1G33760	AT2G33460	0.0159645012164258
AT1G16640	AT1G02510	0.0159641815923297
AT2G38340	AT4G15410	0.0159641808160866
AT2G24680	AT2G40370	0.0159637650723978
AT1G77850	AT1G26500	0.015963731163545
AT3G02990	AT1G02650	0.0159636797286603
AT3G16870	AT1G80340	0.0159631194517609
AT5G07700	AT2G15090	0.0159630432409395
AT2G44840	AT1G61800	0.0159630114877368
AT3G58120	AT3G27070	0.0159627155400626
AT1G19510	AT5G18290	0.015962532543691
AT3G46080	AT4G14365	0.0159608539151805
AT1G76890	AT5G03960	0.0159607153139042
AT5G13180	AT2G46660	0.0159604541164349
AT2G26150	AT1G69840	0.015960184732453
AT1G17460	AT5G11570	0.0159601352823527
AT4G34680	AT5G02890	0.0159596625619668
AT2G31070	AT1G28550	0.0159596532329009
AT5G67300	AT4G25810	0.0159595162521879
AT2G26150	AT4G37630	0.0159593955994472
AT5G04340	AT5G14020	0.015957972714532
AT5G49330	AT3G56260	0.0159577129742855
AT4G16750	AT3G44290	0.0159566525646212
AT1G49560	AT1G72610	0.0159564885283695
AT4G27410	AT2G24400	0.0159556318611361
AT5G24590	AT4G27280	0.0159555301542759
AT5G10970	AT1G50740	0.015954588860358
AT1G12630	AT3G16520	0.0159541616173692
AT2G40140	AT4G31355	0.0159531636422457
AT2G38250	AT2G34060	0.0159528140571242
AT5G60130	AT1G74460	0.0159527676517198
AT5G05410	AT4G29905	0.0159527331528548
AT3G28920	AT3G47620	0.015952397653917
AT2G02080	AT2G43320	0.0159523960150074
AT3G02990	AT5G01840	0.015952376111852
AT2G24680	AT3G07770	0.0159519023049484
AT5G67300	AT2G26790	0.015951212234783
AT2G20880	AT2G24400	0.0159512068131962
AT3G10500	AT1G73810	0.0159509968048763
AT3G02990	AT3G03190	0.0159508716580324
AT2G35640	AT3G16040	0.0159505939520829
AT2G38340	AT5G15350	0.0159505872731878
AT5G46590	AT3G28740	0.0159505162055966
AT4G36540	AT4G10770	0.0159504374780047
AT1G33760	AT1G52560	0.0159502768273595
AT1G22190	AT2G36220	0.0159502198058353
AT2G24680	AT1G06030	0.0159501670783815
AT5G24590	AT5G48980	0.0159499099696826
AT2G21320	AT5G26260	0.015948628941508
AT1G79180	AT3G61028	0.0159479653176642
AT1G20640	AT1G11710	0.0159474138061266
AT5G59340	AT3G28170	0.0159472483999054
AT1G27730	AT2G40140	0.0159471782866808
AT5G61590	AT4G20820	0.0159471755845939
AT2G46270	AT1G68880	0.0159469360791619
AT2G41940	AT1G01180	0.0159469027459042
AT3G28920	AT2G21880	0.0159468310369319
AT1G49560	AT3G02170	0.0159464098429774
AT1G56170	AT1G02980	0.0159458673920688
AT2G34140	AT4G18630	0.0159455343500662
AT2G46270	AT4G11170	0.0159448468731987
AT2G21320	AT3G13760	0.0159446084423193
AT2G20880	AT1G35255	0.0159439678219249
AT5G61590	AT4G35060	0.0159437387366492
AT4G36240	AT5G11930	0.0159430405859185
AT5G59820	AT3G08720	0.015942464118943
AT1G27730	AT5G43620	0.0159410229894044
AT2G40140	AT3G08700	0.0159409222391671
AT1G78600	AT5G04890	0.0159407228467918
AT1G50640	AT5G56050	0.0159400955623392
AT1G22985	AT1G54160	0.0159400159596407
AT2G45160	AT1G76190	0.0159399858463864
AT2G38250	AT3G10815	0.015939924372803
AT1G17950	AT5G11290	0.0159392024323392
AT3G14020	AT5G44390	0.0159391561579052
AT4G05170	AT1G77680	0.0159390856429412
AT1G55580	AT4G12450	0.0159389690269528
AT2G43500	AT2G18970	0.0159389643372633
AT4G23550	AT5G01900	0.0159384498391603
AT5G59570	AT2G34060	0.0159380610471679
AT2G38470	AT1G27770	0.0159372873433014
AT5G10280	AT5G48090	0.0159371071320185
AT1G20640	AT5G56300	0.0159370818989171
AT2G30424	AT3G47870	0.0159365513692406
AT3G07340	AT4G26950	0.0159356180361741
AT4G17810	AT4G33970	0.0159354251829412
AT2G20350	AT5G43030	0.0159352469503044
AT4G36920	AT1G13130	0.0159345879661047
AT2G26150	AT2G29500	0.0159340351990395
AT3G54990	AT1G54530	0.0159339932575337
AT1G42990	AT1G14540	0.0159338462329508
AT1G68520	AT3G24090	0.0159336570896705
AT5G10570	AT4G24130	0.0159333036421335
AT5G67300	AT5G23380	0.0159328654682085
AT2G34140	AT3G12440	0.0159325528354733
AT4G36990	AT1G35140	0.015931980286839
AT3G16870	AT4G18880	0.0159316376791531
AT4G36990	AT1G22985	0.0159313017440726
AT1G01060	AT3G23730	0.0159311633706305
AT2G16720	AT3G23230	0.0159310749043214
AT1G32330	AT5G52570	0.0159310033533717
AT1G03840	AT2G31865	0.0159305309204727
AT5G67300	AT5G67310	0.015930028436387
AT5G24590	AT3G52400	0.0159294483618257
AT2G26150	AT1G78390	0.0159290031022093
AT1G49560	AT3G24900	0.0159286956057766
AT3G11260	AT3G24900	0.0159284988431066
AT1G56010	AT4G34220	0.0159282019649205
