"node_Y","node_X","interaction","MI","pvalue","selected","shared.interaction","shared.name","weight","TF_X","TF_Y","TF"
"AT1G55530","AT1G56170","interacts with",1.10579733441773,0,"false","interacts with","AT1G56170 (interacts with) AT1G55530",0.0169646279560551,"NF-YC",NA,"NF-YC_NA"
"AT1G55530","AT5G04410","interacts with",1.18327327261057,0,"false","interacts with","AT5G04410 (interacts with) AT1G55530",0.0249106459767499,"NAC",NA,"NAC_NA"
"AT1G55530","AT5G04340","interacts with",1.13160320734605,0,"false","interacts with","AT5G04340 (interacts with) AT1G55530",0.0232111108089208,"C2H2",NA,"C2H2_NA"
"AT1G55546","AT2G38250","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT2G38250 (interacts with) AT1G55546",0.0278230174464977,"Trihelix",NA,"Trihelix_NA"
"AT1G55580","AT1G66350","interacts with",1.00300641013192,0.0445760607836551,"false","interacts with","AT1G66350 (interacts with) AT1G55580",0.0196754863626086,"GRAS","GRAS","GRAS_GRAS"
"AT1G55610","AT5G39760","interacts with",1.0657108367544,6.21724893790088e-15,"false","interacts with","AT5G39760 (interacts with) AT1G55610",0.0178488734903276,"ZF-HD",NA,"ZF-HD_NA"
"AT1G55980","AT4G34680","interacts with",1.07593009082476,1.29468838561131e-06,"false","interacts with","AT4G34680 (interacts with) AT1G55980",0.0218820657981464,"GATA",NA,"GATA_NA"
"AT1G55980","AT3G28857","interacts with",1.08071487720307,9.9782766301848e-06,"false","interacts with","AT3G28857 (interacts with) AT1G55980",0.0243048518696567,"bHLH",NA,"bHLH_NA"
"AT1G55980","AT2G16720","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT2G16720 (interacts with) AT1G55980",0.0235943341325161,"MYB",NA,"MYB_NA"
"AT1G55980","AT2G36080","interacts with",1.02239220391544,1.29468838561131e-06,"false","interacts with","AT2G36080 (interacts with) AT1G55980",0.0230746735632438,"B3",NA,"B3_NA"
"AT1G55980","AT5G17300","interacts with",1.06771420304896,1.35503830378525e-11,"false","interacts with","AT5G17300 (interacts with) AT1G55980",0.0205406710308744,"MYB_related",NA,"MYB_related_NA"
"AT1G56170","AT4G00940","interacts with",1.04375268151819,0,"false","interacts with","AT4G00940 (interacts with) AT1G56170",0.0169271060228818,"Dof","NF-YC","Dof_NF-YC"
"AT1G56240","AT1G33760","interacts with",1.06233778976245,0.0111469598598423,"false","interacts with","AT1G33760 (interacts with) AT1G56240",0.0171553212495708,"ERF",NA,"ERF_NA"
"AT1G56240","AT4G17500","interacts with",1.08341033464428,0.00235714038932522,"false","interacts with","AT4G17500 (interacts with) AT1G56240",0.0309306338030614,"ERF",NA,"ERF_NA"
"AT1G56340","AT1G50640","interacts with",1.03576332672775,0,"false","interacts with","AT1G50640 (interacts with) AT1G56340",0.0202988364670489,"ERF",NA,"ERF_NA"
"AT1G56340","AT5G07580","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT5G07580 (interacts with) AT1G56340",0.01723760183513,"ERF",NA,"ERF_NA"
"AT1G56340","AT1G17460","interacts with",1.11882212995906,0,"false","interacts with","AT1G17460 (interacts with) AT1G56340",0.0181983766087697,"MYB_related",NA,"MYB_related_NA"
"AT1G56440","AT4G36990","interacts with",1.17340665154578,0,"false","interacts with","AT4G36990 (interacts with) AT1G56440",0.0192100017949369,"HSF",NA,"HSF_NA"
"AT1G56440","AT5G67300","interacts with",1.15693568504108,1.55515045285881e-10,"false","interacts with","AT5G67300 (interacts with) AT1G56440",0.0180547599552487,"MYB",NA,"MYB_NA"
"AT1G56440","AT2G26150","interacts with",1.10466425057542,0,"false","interacts with","AT2G26150 (interacts with) AT1G56440",0.0212941140310704,"HSF",NA,"HSF_NA"
"AT1G56440","AT3G10800","interacts with",1.119485955304,0,"false","interacts with","AT3G10800 (interacts with) AT1G56440",0.0175826338066308,"bZIP",NA,"bZIP_NA"
"AT1G56440","AT5G04410","interacts with",1.16202435631571,0,"false","interacts with","AT5G04410 (interacts with) AT1G56440",0.0197582889863544,"NAC",NA,"NAC_NA"
"AT1G56440","AT1G27730","interacts with",1.07823696487867,0,"false","interacts with","AT1G27730 (interacts with) AT1G56440",0.0211769919057052,"C2H2",NA,"C2H2_NA"
"AT1G56440","AT4G01550","interacts with",1.12545874978775,0,"false","interacts with","AT4G01550 (interacts with) AT1G56440",0.0177160480400999,"NAC",NA,"NAC_NA"
"AT1G56440","AT5G04340","interacts with",1.10147889815572,0,"false","interacts with","AT5G04340 (interacts with) AT1G56440",0.0179508037865,"C2H2",NA,"C2H2_NA"
"AT1G56440","AT4G11660","interacts with",1.12173439086999,0,"false","interacts with","AT4G11660 (interacts with) AT1G56440",0.0169324155980332,"HSF",NA,"HSF_NA"
"AT1G56440","AT5G59820","interacts with",1.09778704175227,0,"false","interacts with","AT5G59820 (interacts with) AT1G56440",0.0185174883922469,"C2H2",NA,"C2H2_NA"
"AT1G56440","AT5G05410","interacts with",1.15319489883078,0,"false","interacts with","AT5G05410 (interacts with) AT1G56440",0.0257864526596528,"ERF",NA,"ERF_NA"
"AT1G56440","AT3G51910","interacts with",1.07936352444949,0,"false","interacts with","AT3G51910 (interacts with) AT1G56440",0.0185256298904907,"HSF",NA,"HSF_NA"
"AT1G56600","AT1G20640","interacts with",1.12684530618614,0,"false","interacts with","AT1G20640 (interacts with) AT1G56600",0.0182749971852953,"Nin-like",NA,"Nin-like_NA"
"AT1G56600","AT2G26150","interacts with",1.17904539304757,0,"false","interacts with","AT2G26150 (interacts with) AT1G56600",0.0230799531440257,"HSF",NA,"HSF_NA"
"AT1G56600","AT1G78600","interacts with",1.08413820611903,0,"false","interacts with","AT1G78600 (interacts with) AT1G56600",0.0175116381717993,"DBB",NA,"DBB_NA"
"AT1G56600","AT3G51910","interacts with",1.06242619917122,0,"false","interacts with","AT3G51910 (interacts with) AT1G56600",0.0218992919300091,"HSF",NA,"HSF_NA"
"AT1G56600","AT5G24590","interacts with",1.07093364434359,0,"false","interacts with","AT5G24590 (interacts with) AT1G56600",0.017826994812821,"NAC",NA,"NAC_NA"
"AT1G56600","AT5G16600","interacts with",1.03387485365723,0.00235714038932522,"false","interacts with","AT5G16600 (interacts with) AT1G56600",0.0215151510588225,"MYB",NA,"MYB_NA"
"AT1G56600","AT4G01550","interacts with",1.1219544134754,0,"false","interacts with","AT4G01550 (interacts with) AT1G56600",0.0206322770521037,"NAC",NA,"NAC_NA"
"AT1G56600","AT1G22190","interacts with",1.03345519297489,1.29468838561131e-06,"false","interacts with","AT1G22190 (interacts with) AT1G56600",0.0207391357858909,"ERF",NA,"ERF_NA"
"AT1G56600","AT1G33760","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G33760 (interacts with) AT1G56600",0.0179938180825344,"ERF",NA,"ERF_NA"
"AT1G56600","AT5G05410","interacts with",1.15130637720864,0,"false","interacts with","AT5G05410 (interacts with) AT1G56600",0.0234644432493721,"ERF",NA,"ERF_NA"
"AT1G56600","AT5G62020","interacts with",1.14723803479056,0,"false","interacts with","AT5G62020 (interacts with) AT1G56600",0.0263543294924058,"HSF",NA,"HSF_NA"
"AT1G56600","AT1G18330","interacts with",1.03555349638658,1.29468838561131e-06,"false","interacts with","AT1G18330 (interacts with) AT1G56600",0.0191273730126621,"MYB_related",NA,"MYB_related_NA"
"AT1G56600","AT1G56170","interacts with",1.04953126942718,0,"false","interacts with","AT1G56170 (interacts with) AT1G56600",0.0208677595571476,"NF-YC",NA,"NF-YC_NA"
"AT1G56600","AT5G04410","interacts with",1.14005894903451,0,"false","interacts with","AT5G04410 (interacts with) AT1G56600",0.0189655563507623,"NAC",NA,"NAC_NA"
"AT1G56600","AT5G59820","interacts with",1.10074951703851,0,"false","interacts with","AT5G59820 (interacts with) AT1G56600",0.0260445941029135,"C2H2",NA,"C2H2_NA"
"AT1G56600","AT5G67300","interacts with",1.05359552390809,8.5265128291212e-14,"false","interacts with","AT5G67300 (interacts with) AT1G56600",0.0222938631439122,"MYB",NA,"MYB_NA"
"AT1G56600","AT4G11660","interacts with",1.12611703234823,0,"false","interacts with","AT4G11660 (interacts with) AT1G56600",0.0184049697867105,"HSF",NA,"HSF_NA"
"AT1G56600","AT4G36990","interacts with",1.17007901558221,0,"false","interacts with","AT4G36990 (interacts with) AT1G56600",0.0169190524370159,"HSF",NA,"HSF_NA"
"AT1G56600","AT5G04340","interacts with",1.11451771331659,0,"false","interacts with","AT5G04340 (interacts with) AT1G56600",0.021023690608488,"C2H2",NA,"C2H2_NA"
"AT1G56650","AT1G56010","interacts with",1.03478616232744,0.0111469598598423,"false","interacts with","AT1G56010 (interacts with) AT1G56650",0.0228670520619994,"NAC","MYB","NAC_MYB"
"AT1G57560","AT2G40750","interacts with",1.02185404351899,0.0111469598598423,"false","interacts with","AT2G40750 (interacts with) AT1G57560",0.0397209920383545,"WRKY","MYB","WRKY_MYB"
"AT1G57560","AT3G58120","interacts with",1.1562269770888,0.0445760607836551,"false","interacts with","AT3G58120 (interacts with) AT1G57560",0.0171546376063195,"bZIP","MYB","bZIP_MYB"
"AT1G57560","AT3G47600","interacts with",0.959874875371777,0.00235714038932522,"false","interacts with","AT3G47600 (interacts with) AT1G57560",0.0208502285729469,"MYB","MYB","MYB_MYB"
"AT1G57560","AT5G43840","interacts with",1.01166775754851,0.0111469598598423,"false","interacts with","AT5G43840 (interacts with) AT1G57560",0.0252381738589039,"HSF","MYB","HSF_MYB"
"AT1G57560","AT3G15510","interacts with",1.0181661788988,0.0111469598598423,"false","interacts with","AT3G15510 (interacts with) AT1G57560",0.0253533113005771,"NAC","MYB","NAC_MYB"
"AT1G57820","AT5G03740","interacts with",1.06128042578498,6.21724893790088e-15,"false","interacts with","AT5G03740 (interacts with) AT1G57820",0.0183159578593305,"C2H2",NA,"C2H2_NA"
"AT1G58037","AT5G41570","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT5G41570 (interacts with) AT1G58037",0.0292258839988813,"WRKY",NA,"WRKY_NA"
"AT1G58170","AT1G03970","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT1G03970 (interacts with) AT1G58170",0.0169089526883274,"bZIP",NA,"bZIP_NA"
"AT1G58170","AT1G13600","interacts with",1.05051520817935,0.0445760607836551,"false","interacts with","AT1G13600 (interacts with) AT1G58170",0.0207605374160951,"bZIP",NA,"bZIP_NA"
"AT1G58460","AT2G42300","interacts with",1.02814443537056,1.66158947711992e-08,"false","interacts with","AT2G42300 (interacts with) AT1G58460",0.020511022903311,"bHLH",NA,"bHLH_NA"
"AT1G58460","AT2G30424","interacts with",1.10655272364594,0.00235714038932522,"false","interacts with","AT2G30424 (interacts with) AT1G58460",0.0228218119745513,"MYB_related",NA,"MYB_related_NA"
"AT1G58460","AT2G35700","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT2G35700 (interacts with) AT1G58460",0.0183309826218463,"ERF",NA,"ERF_NA"
"AT1G58460","AT3G62610","interacts with",1.03765179979828,1.35503830378525e-11,"false","interacts with","AT3G62610 (interacts with) AT1G58460",0.0225788634708514,"MYB",NA,"MYB_NA"
"AT1G58460","AT5G10570","interacts with",1.07977064066781,0,"false","interacts with","AT5G10570 (interacts with) AT1G58460",0.0188063261254984,"bHLH",NA,"bHLH_NA"
"AT1G59590","AT3G49530","interacts with",1.07577314815535,0.0445760607836551,"false","interacts with","AT3G49530 (interacts with) AT1G59590",0.019773010634647,"NAC",NA,"NAC_NA"
"AT1G59590","AT5G13080","interacts with",1.02160285559589,0.000431150653107837,"false","interacts with","AT5G13080 (interacts with) AT1G59590",0.028707410832488,"WRKY",NA,"WRKY_NA"
"AT1G59590","AT2G38250","interacts with",1.06555538666659,0.000431150653107837,"false","interacts with","AT2G38250 (interacts with) AT1G59590",0.028732127628789,"Trihelix",NA,"Trihelix_NA"
"AT1G59860","AT5G67300","interacts with",1.07544655047421,4.44089209850063e-16,"false","interacts with","AT5G67300 (interacts with) AT1G59860",0.0282614164946078,"MYB",NA,"MYB_NA"
"AT1G59860","AT3G10800","interacts with",1.14438566028622,0,"false","interacts with","AT3G10800 (interacts with) AT1G59860",0.0189877603713465,"bZIP",NA,"bZIP_NA"
"AT1G59860","AT5G59820","interacts with",1.09733586609297,6.21724893790088e-15,"false","interacts with","AT5G59820 (interacts with) AT1G59860",0.0236056495183348,"C2H2",NA,"C2H2_NA"
"AT1G59860","AT1G20640","interacts with",1.16455818667537,0,"false","interacts with","AT1G20640 (interacts with) AT1G59860",0.030720994158382,"Nin-like",NA,"Nin-like_NA"
"AT1G59860","AT5G04340","interacts with",1.09592796479749,0,"false","interacts with","AT5G04340 (interacts with) AT1G59860",0.0208003040285568,"C2H2",NA,"C2H2_NA"
"AT1G59860","AT2G26150","interacts with",1.12365239922532,0,"false","interacts with","AT2G26150 (interacts with) AT1G59860",0.0215452844509474,"HSF",NA,"HSF_NA"
"AT1G59860","AT4G36990","interacts with",1.13627568226677,0,"false","interacts with","AT4G36990 (interacts with) AT1G59860",0.0249263948683865,"HSF",NA,"HSF_NA"
"AT1G59860","AT1G22190","interacts with",1.04569113623302,0,"false","interacts with","AT1G22190 (interacts with) AT1G59860",0.0292687073139768,"ERF",NA,"ERF_NA"
"AT1G59860","AT1G27730","interacts with",1.05090197746129,0,"false","interacts with","AT1G27730 (interacts with) AT1G59860",0.0296116912942087,"C2H2",NA,"C2H2_NA"
"AT1G59860","AT3G51910","interacts with",1.06667916224576,0,"false","interacts with","AT3G51910 (interacts with) AT1G59860",0.0208475711385948,"HSF",NA,"HSF_NA"
"AT1G59860","AT4G01550","interacts with",1.12924809615316,0,"false","interacts with","AT4G01550 (interacts with) AT1G59860",0.02773233232649,"NAC",NA,"NAC_NA"
"AT1G59860","AT1G56170","interacts with",1.0920472659938,0,"false","interacts with","AT1G56170 (interacts with) AT1G59860",0.0263445518066199,"NF-YC",NA,"NF-YC_NA"
"AT1G59860","AT5G62020","interacts with",1.16931723529012,0,"false","interacts with","AT5G62020 (interacts with) AT1G59860",0.0222947794308022,"HSF",NA,"HSF_NA"
"AT1G59860","AT2G38340","interacts with",1.0593284058307,0,"false","interacts with","AT2G38340 (interacts with) AT1G59860",0.0186596275329825,"ERF",NA,"ERF_NA"
"AT1G59860","AT5G04410","interacts with",1.13823611013483,0,"false","interacts with","AT5G04410 (interacts with) AT1G59860",0.0233902875380417,"NAC",NA,"NAC_NA"
"AT1G59865","AT5G67300","interacts with",1.10870212037447,1.35503830378525e-11,"false","interacts with","AT5G67300 (interacts with) AT1G59865",0.0177453674321573,"MYB",NA,"MYB_NA"
"AT1G59865","AT1G20640","interacts with",1.10747105300148,0,"false","interacts with","AT1G20640 (interacts with) AT1G59865",0.0293467343697128,"Nin-like",NA,"Nin-like_NA"
"AT1G59865","AT2G24680","interacts with",1.07278898880788,0,"false","interacts with","AT2G24680 (interacts with) AT1G59865",0.0183133036796703,"B3",NA,"B3_NA"
"AT1G59865","AT1G22190","interacts with",1.04185739042841,1.66727553985169e-09,"false","interacts with","AT1G22190 (interacts with) AT1G59865",0.0238310386492835,"ERF",NA,"ERF_NA"
"AT1G59865","AT1G78600","interacts with",1.14930025918334,0,"false","interacts with","AT1G78600 (interacts with) AT1G59865",0.0258953191092004,"DBB",NA,"DBB_NA"
"AT1G59865","AT2G26150","interacts with",1.06639944227678,0,"false","interacts with","AT2G26150 (interacts with) AT1G59865",0.023786012236198,"HSF",NA,"HSF_NA"
"AT1G59865","AT1G01720","interacts with",1.04642019532384,0,"false","interacts with","AT1G01720 (interacts with) AT1G59865",0.0199456614429766,"NAC",NA,"NAC_NA"
"AT1G59865","AT4G01550","interacts with",1.1080969654557,0,"false","interacts with","AT4G01550 (interacts with) AT1G59865",0.0181760721927288,"NAC",NA,"NAC_NA"
"AT1G59865","AT3G10800","interacts with",1.09270005692884,0,"false","interacts with","AT3G10800 (interacts with) AT1G59865",0.0186193536786739,"bZIP",NA,"bZIP_NA"
"AT1G59865","AT4G36990","interacts with",1.09898312737517,0,"false","interacts with","AT4G36990 (interacts with) AT1G59865",0.019584539501623,"HSF",NA,"HSF_NA"
"AT1G59865","AT5G05410","interacts with",1.07670538825749,0,"false","interacts with","AT5G05410 (interacts with) AT1G59865",0.017668388541138,"ERF",NA,"ERF_NA"
"AT1G60060","AT2G42300","interacts with",1.07835428586491,9.9782766301848e-06,"false","interacts with","AT2G42300 (interacts with) AT1G60060",0.0183903693888662,"bHLH",NA,"bHLH_NA"
"AT1G60060","AT2G35700","interacts with",1.04208413051577,6.94234322222709e-05,"false","interacts with","AT2G35700 (interacts with) AT1G60060",0.0191980087838389,"ERF",NA,"ERF_NA"
"AT1G60060","AT5G10570","interacts with",1.03771042577919,1.35503830378525e-11,"false","interacts with","AT5G10570 (interacts with) AT1G60060",0.0193014955338459,"bHLH",NA,"bHLH_NA"
"AT1G60060","AT3G07340","interacts with",1.03009790751619,0.00235714038932522,"false","interacts with","AT3G07340 (interacts with) AT1G60060",0.0189907027984264,"bHLH",NA,"bHLH_NA"
"AT1G60060","AT4G36540","interacts with",1.01249720560866,0.0111469598598423,"false","interacts with","AT4G36540 (interacts with) AT1G60060",0.0208302359761806,"bHLH",NA,"bHLH_NA"
"AT1G60470","AT2G40340","interacts with",1.03202021731268,1.66158947711992e-08,"false","interacts with","AT2G40340 (interacts with) AT1G60470",0.0234318737363251,"ERF",NA,"ERF_NA"
"AT1G60470","AT3G51910","interacts with",1.04644297343969,0.000431150653107837,"false","interacts with","AT3G51910 (interacts with) AT1G60470",0.0182093139040964,"HSF",NA,"HSF_NA"
"AT1G60970","AT3G49530","interacts with",1.13603942527409,6.94234322222709e-05,"false","interacts with","AT3G49530 (interacts with) AT1G60970",0.0200424729793648,"NAC",NA,"NAC_NA"
"AT1G60970","AT5G03720","interacts with",1.05673577667417,0.00235714038932522,"false","interacts with","AT5G03720 (interacts with) AT1G60970",0.0189484078093296,"HSF",NA,"HSF_NA"
"AT1G60970","AT1G27730","interacts with",1.06096131283212,1.53060718210973e-07,"false","interacts with","AT1G27730 (interacts with) AT1G60970",0.0211708483922195,"C2H2",NA,"C2H2_NA"
"AT1G60970","AT5G24590","interacts with",1.10277836982729,1.55515045285881e-10,"false","interacts with","AT5G24590 (interacts with) AT1G60970",0.0215454805840448,"NAC",NA,"NAC_NA"
"AT1G60970","AT5G51190","interacts with",1.05777073148456,6.94234322222709e-05,"false","interacts with","AT5G51190 (interacts with) AT1G60970",0.018864849520802,"ERF",NA,"ERF_NA"
"AT1G61230","AT1G22640","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT1G22640 (interacts with) AT1G61230",0.0389675497573632,"MYB",NA,"MYB_NA"
"AT1G61255","AT4G01680","interacts with",1.12627302144576,0.000431150653107837,"false","interacts with","AT4G01680 (interacts with) AT1G61255",0.0220540637700761,"MYB",NA,"MYB_NA"
